API_Number,Well_Name,Operator,County,Date,Formation,Oil_Prod_BBL,Gas_Prod_MCF,Water_Prod_BBL,BHP_PSI,GOR,Choke_Size
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2022-08-13,Bone Spring,5038.23,17426.67,1559.47,1867.0,3459.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2022-09-12,Bone Spring,4926.63,17159.02,1531.18,1830.0,3483.0,64
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2022-10-12,Bone Spring,4767.08,16717.83,1487.64,1793.0,3507.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2022-11-11,Bone Spring,4804.95,16966.03,1505.55,1758.0,3531.0,64
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2022-12-11,Bone Spring,4606.25,16375.08,1449.13,1723.0,3555.0,24
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-01-10,Bone Spring,4518.54,16171.82,1427.27,1689.0,3579.0,32
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-02-09,Bone Spring,4553.61,16406.72,1444.13,1655.0,3603.0,32
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-03-11,Bone Spring,4312.53,15641.68,1373.14,1623.0,3627.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-04-10,Bone Spring,4227.35,15434.27,1351.38,1591.0,3651.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-05-10,Bone Spring,4315.51,15859.8,1385.04,1559.0,3675.0,24
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-06-09,Bone Spring,4195.38,15519.1,1351.81,1528.0,3699.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-07-09,Bone Spring,4009.95,14929.48,1297.14,1498.0,3723.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-08-08,Bone Spring,3977.07,14902.59,1291.55,1468.0,3747.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-09-07,Bone Spring,3930.88,14823.94,1281.54,1439.0,3771.0,24
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-10-07,Bone Spring,3977.34,15094.68,1301.73,1411.0,3795.0,48
42-333-70777,EDDY_UNIT_226H,AstraCore,Eddy,2023-11-06,Bone Spring,3890.38,14858.11,1278.21,1383.0,3819.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-01-01,Avalon Shale,47622.62,91937.67,20043.72,4500.0,1931.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-01-31,Avalon Shale,41931.74,81760.69,17736.75,4411.0,1950.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-03-02,Avalon Shale,36360.37,71599.29,15456.63,4324.0,1969.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-04-01,Avalon Shale,31678.92,62992.35,13533.23,4238.0,1988.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-05-01,Avalon Shale,28693.91,57610.73,12318.42,4154.0,2008.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-05-31,Avalon Shale,25809.5,52317.77,11134.45,4072.0,2027.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-06-30,Avalon Shale,24167.86,49456.61,10477.09,3991.0,2046.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-07-30,Avalon Shale,22363.96,46196.9,9742.14,3912.0,2066.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-08-29,Avalon Shale,20847.15,43466.1,9125.26,3835.0,2085.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-09-28,Avalon Shale,18737.24,39428.69,8241.13,3759.0,2104.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-10-28,Avalon Shale,18291.7,38844.27,8083.67,3684.0,2124.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-11-27,Avalon Shale,16735.34,35862.27,7431.08,3611.0,2143.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2019-12-27,Avalon Shale,15887.8,34352.8,7088.18,3540.0,2162.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-01-26,Avalon Shale,14834.87,32362.54,6649.65,3470.0,2182.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-02-25,Avalon Shale,14457.73,31818.9,6511.02,3401.0,2201.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-03-26,Avalon Shale,13589.05,30169.44,6148.41,3334.0,2220.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-04-25,Avalon Shale,13006.44,29127.06,5912.17,3268.0,2239.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-05-25,Avalon Shale,12161.95,27470.67,5553.9,3203.0,2259.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-06-24,Avalon Shale,11619.74,26470.29,5330.75,3140.0,2278.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-07-24,Avalon Shale,11241.43,25825.5,5180.85,3077.0,2297.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-08-23,Avalon Shale,10942.42,25349.81,5066.07,3016.0,2317.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-09-22,Avalon Shale,10388.14,24266.3,4831.31,2957.0,2336.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-10-22,Avalon Shale,9831.03,23154.7,4592.9,2898.0,2355.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-11-21,Avalon Shale,9581.68,22752.38,4496.57,2841.0,2375.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2020-12-21,Avalon Shale,9127.52,21850.15,4302.65,2785.0,2394.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-01-20,Avalon Shale,8890.98,21455.56,4209.85,2729.0,2413.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-02-19,Avalon Shale,8621.06,20970.63,4100.19,2675.0,2432.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-03-21,Avalon Shale,8595.8,21075.13,4106.27,2622.0,2452.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-04-20,Avalon Shale,8134.11,20100.2,3902.83,2570.0,2471.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-05-20,Avalon Shale,7876.23,19615.0,3795.67,2520.0,2490.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-06-19,Avalon Shale,7571.56,19002.42,3664.78,2470.0,2510.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-07-19,Avalon Shale,7580.36,19170.84,3684.99,2421.0,2529.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-08-18,Avalon Shale,7172.27,18277.26,3501.71,2373.0,2548.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-09-17,Avalon Shale,7052.19,18107.4,3457.92,2326.0,2568.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-10-17,Avalon Shale,6839.77,17694.03,3368.16,2280.0,2587.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-11-16,Avalon Shale,6717.68,17507.88,3322.17,2235.0,2606.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2021-12-16,Avalon Shale,6446.78,16926.29,3201.77,2190.0,2626.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-01-15,Avalon Shale,6496.58,17182.47,3240.17,2147.0,2645.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-02-14,Avalon Shale,6374.25,16981.98,3192.57,2104.0,2664.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-03-16,Avalon Shale,6232.56,16724.81,3134.72,2063.0,2683.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-04-15,Avalon Shale,6055.32,16366.11,3058.32,2022.0,2703.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-05-15,Avalon Shale,5733.47,15606.91,2907.84,1982.0,2722.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-06-14,Avalon Shale,5730.21,15708.66,2918.24,1943.0,2741.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-07-14,Avalon Shale,5567.27,15369.46,2846.98,1904.0,2761.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-08-13,Avalon Shale,5514.19,15329.38,2831.44,1867.0,2780.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-09-12,Avalon Shale,5321.3,14895.86,2743.59,1830.0,2799.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-10-12,Avalon Shale,5376.04,15152.89,2783.12,1793.0,2819.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-11-11,Avalon Shale,5200.0,14757.09,2702.93,1758.0,2838.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2022-12-11,Avalon Shale,5098.94,14568.72,2661.13,1723.0,2857.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-01-10,Avalon Shale,4902.83,14103.07,2569.1,1689.0,2877.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-02-09,Avalon Shale,4764.0,13795.68,2506.38,1655.0,2896.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-03-11,Avalon Shale,4815.44,14037.6,2543.57,1623.0,2915.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-04-10,Avalon Shale,4610.48,13529.14,2445.02,1591.0,2934.0,24
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-05-10,Avalon Shale,4685.2,13838.84,2494.5,1559.0,2954.0,64
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-06-09,Avalon Shale,4611.51,13710.2,2464.97,1528.0,2973.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-07-09,Avalon Shale,4356.72,13036.82,2337.95,1498.0,2992.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-08-08,Avalon Shale,4377.07,13182.23,2358.08,1468.0,3012.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-09-07,Avalon Shale,4372.37,13252.48,2364.75,1439.0,3031.0,32
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-10-07,Avalon Shale,4156.8,12679.32,2256.91,1411.0,3050.0,48
42-482-91798,EDDY_UNIT_227H,AstraCore,Eddy,2023-11-06,Avalon Shale,4235.72,13001.84,2308.67,1383.0,3070.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-01-01,Avalon Shale,67588.33,266076.43,27638.75,4500.0,3937.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-01-31,Avalon Shale,53575.08,213019.27,22017.88,4411.0,3976.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-03-02,Avalon Shale,45484.24,182639.95,18785.77,4324.0,4015.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-04-01,Avalon Shale,38824.89,157428.08,16114.73,4238.0,4055.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-05-01,Avalon Shale,34162.15,139866.33,14249.25,4154.0,4094.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-05-31,Avalon Shale,30696.12,126884.18,12866.31,4072.0,4134.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-06-30,Avalon Shale,28118.23,117335.24,11843.27,3991.0,4173.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-07-30,Avalon Shale,25980.83,109438.85,10996.14,3912.0,4212.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-08-29,Avalon Shale,23846.68,101387.95,10141.63,3835.0,4252.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-09-28,Avalon Shale,21412.74,91882.64,9150.3,3759.0,4291.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-10-28,Avalon Shale,19792.53,85709.44,8498.4,3684.0,4330.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-11-27,Avalon Shale,19269.02,84201.02,8313.02,3611.0,4370.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2019-12-27,Avalon Shale,17848.57,78696.63,7736.7,3540.0,4409.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-01-26,Avalon Shale,16657.68,74101.62,7254.56,3470.0,4448.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-02-25,Avalon Shale,15983.14,71730.13,6993.47,3401.0,4488.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-03-26,Avalon Shale,15352.4,69503.82,6748.87,3334.0,4527.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-04-25,Avalon Shale,14783.21,67508.95,6528.89,3268.0,4567.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-05-25,Avalon Shale,13692.0,63064.86,6074.96,3203.0,4606.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-06-24,Avalon Shale,13065.18,60692.08,5823.56,3140.0,4645.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-07-24,Avalon Shale,12830.16,60105.42,5745.04,3077.0,4685.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-08-23,Avalon Shale,12110.16,57209.18,5447.4,3016.0,4724.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-09-22,Avalon Shale,11685.32,55662.25,5280.19,2957.0,4763.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-10-22,Avalon Shale,11304.6,54293.73,5131.27,2898.0,4803.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-11-21,Avalon Shale,10956.27,53052.1,4995.56,2841.0,4842.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2020-12-21,Avalon Shale,10681.82,52143.69,4892.27,2785.0,4882.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-01-20,Avalon Shale,10206.69,50226.12,4695.52,2729.0,4921.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-02-19,Avalon Shale,10026.7,49735.13,4633.22,2675.0,4960.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-03-21,Avalon Shale,9950.82,49750.48,4618.5,2622.0,5000.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-04-20,Avalon Shale,9290.05,46812.59,4330.81,2570.0,5039.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-05-20,Avalon Shale,9101.83,46222.47,4261.68,2520.0,5078.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-06-19,Avalon Shale,9117.75,46662.27,4287.78,2470.0,5118.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-07-19,Avalon Shale,8584.29,44270.11,4054.46,2421.0,5157.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-08-18,Avalon Shale,8538.66,44370.9,4050.37,2373.0,5196.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-09-17,Avalon Shale,8324.92,43587.96,3966.0,2326.0,5236.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-10-17,Avalon Shale,8308.07,43826.81,3974.96,2280.0,5275.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-11-16,Avalon Shale,7750.73,41191.83,3724.15,2235.0,5315.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2021-12-16,Avalon Shale,7695.33,41200.36,3713.27,2190.0,5354.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-01-15,Avalon Shale,7435.95,40104.35,3603.31,2147.0,5393.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-02-14,Avalon Shale,7384.57,40117.98,3593.51,2104.0,5433.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-03-16,Avalon Shale,7100.14,38852.27,3469.62,2063.0,5472.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-04-15,Avalon Shale,7152.1,39418.18,3509.63,2022.0,5511.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-05-15,Avalon Shale,7048.17,39122.82,3473.04,1982.0,5551.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-06-14,Avalon Shale,6991.77,39084.98,3459.54,1943.0,5590.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-07-14,Avalon Shale,6656.11,37470.64,3307.07,1904.0,5630.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-08-13,Avalon Shale,6619.45,37524.85,3302.39,1867.0,5669.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-09-12,Avalon Shale,6356.04,36281.81,3183.97,1830.0,5708.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-10-12,Avalon Shale,6338.8,36432.96,3188.3,1793.0,5748.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-11-11,Avalon Shale,6352.94,36764.34,3208.4,1758.0,5787.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2022-12-11,Avalon Shale,6109.98,35598.84,3098.19,1723.0,5826.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-01-10,Avalon Shale,6061.17,35553.09,3085.83,1689.0,5866.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-02-09,Avalon Shale,5792.37,34204.41,2960.83,1655.0,5905.0,64
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-03-11,Avalon Shale,5697.42,33868.02,2923.94,1623.0,5944.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-04-10,Avalon Shale,5783.88,34609.66,2980.14,1591.0,5984.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-05-10,Avalon Shale,5555.98,33464.69,2874.07,1559.0,6023.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-06-09,Avalon Shale,5573.49,33789.56,2894.53,1528.0,6063.0,48
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-07-09,Avalon Shale,5348.78,32637.82,2788.76,1498.0,6102.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-08-08,Avalon Shale,5417.46,33270.18,2835.65,1468.0,6141.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-09-07,Avalon Shale,5202.13,32152.53,2733.57,1439.0,6181.0,24
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-10-07,Avalon Shale,5204.87,32374.37,2745.65,1411.0,6220.0,32
42-497-43571,LOVING_UNIT_228H,Occidental,Loving,2023-11-06,Avalon Shale,5213.53,32633.51,2760.89,1383.0,6259.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-01-01,Wolfcamp A,62457.05,245676.06,15351.56,4500.0,3934.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-01-31,Wolfcamp A,56864.07,225912.74,14046.73,4411.0,3973.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-03-02,Wolfcamp A,50342.8,201984.91,12497.69,4324.0,4012.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-04-01,Wolfcamp A,45207.81,183160.62,11278.48,4238.0,4052.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-05-01,Wolfcamp A,41565.53,170038.83,10420.89,4154.0,4091.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-05-31,Wolfcamp A,38704.12,159855.62,9751.07,4072.0,4130.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-06-30,Wolfcamp A,36887.6,153804.03,9338.75,3991.0,4170.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-07-30,Wolfcamp A,34480.98,145125.86,8771.85,3912.0,4209.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-08-29,Wolfcamp A,31656.34,134482.54,8092.17,3835.0,4248.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-09-28,Wolfcamp A,29716.27,127409.59,7632.76,3759.0,4288.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-10-28,Wolfcamp A,27168.53,117554.76,7011.75,3684.0,4327.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-11-27,Wolfcamp A,25737.37,112374.69,6674.02,3611.0,4366.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2019-12-27,Wolfcamp A,24172.38,106492.46,6297.91,3540.0,4406.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-01-26,Wolfcamp A,22860.82,101613.58,5984.29,3470.0,4445.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-02-25,Wolfcamp A,22258.36,99811.22,5853.94,3401.0,4484.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-03-26,Wolfcamp A,21371.42,96674.65,5646.94,3334.0,4524.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-04-25,Wolfcamp A,19813.71,90407.66,5259.7,3268.0,4563.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-05-25,Wolfcamp A,18904.1,87000.79,5041.47,3203.0,4602.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-06-24,Wolfcamp A,17839.66,82803.75,4779.52,3140.0,4642.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-07-24,Wolfcamp A,17504.57,81936.96,4711.26,3077.0,4681.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-08-23,Wolfcamp A,16337.71,77117.67,4417.28,3016.0,4720.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-09-22,Wolfcamp A,16377.92,77951.7,4448.28,2957.0,4760.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-10-22,Wolfcamp A,15296.7,73407.24,4173.42,2898.0,4799.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-11-21,Wolfcamp A,14676.79,71009.69,4022.32,2841.0,4838.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2020-12-21,Wolfcamp A,14189.82,69211.78,3906.3,2785.0,4878.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-01-20,Wolfcamp A,13731.82,67518.0,3797.1,2729.0,4917.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-02-19,Wolfcamp A,12983.3,64348.28,3606.07,2675.0,4956.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-03-21,Wolfcamp A,12725.12,63569.24,3550.0,2622.0,4996.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-04-20,Wolfcamp A,12581.76,63347.99,3525.47,2570.0,5035.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-05-20,Wolfcamp A,12074.35,61268.15,3398.13,2520.0,5074.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-06-19,Wolfcamp A,11532.54,58972.53,3259.82,2470.0,5114.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-07-19,Wolfcamp A,11200.61,57715.76,3179.76,2421.0,5153.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-08-18,Wolfcamp A,10752.12,55827.67,3065.65,2373.0,5192.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-09-17,Wolfcamp A,10341.5,54102.4,2961.29,2326.0,5232.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-10-17,Wolfcamp A,10030.05,52867.56,2884.43,2280.0,5271.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-11-16,Wolfcamp A,9895.55,52547.85,2857.91,2235.0,5310.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2021-12-16,Wolfcamp A,9431.92,50456.86,2735.6,2190.0,5350.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-01-15,Wolfcamp A,9265.59,49931.54,2698.75,2147.0,5389.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-02-14,Wolfcamp A,9340.85,50704.55,2732.15,2104.0,5428.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-03-16,Wolfcamp A,8885.64,48583.08,2609.92,2063.0,5468.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-04-15,Wolfcamp A,8564.33,47163.18,2526.07,2022.0,5507.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-05-15,Wolfcamp A,8534.99,47337.33,2527.91,1982.0,5546.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-06-14,Wolfcamp A,8105.8,45275.77,2410.75,1943.0,5586.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-07-14,Wolfcamp A,7924.25,44573.38,2366.49,1904.0,5625.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-08-13,Wolfcamp A,7728.12,43774.18,2317.42,1867.0,5664.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-09-12,Wolfcamp A,7822.06,44613.92,2355.2,1830.0,5704.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-10-12,Wolfcamp A,7383.75,42404.43,2232.3,1793.0,5743.0,32
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-11-11,Wolfcamp A,7110.81,41116.68,2158.53,1758.0,5782.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2022-12-11,Wolfcamp A,7217.5,42017.44,2199.78,1723.0,5822.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-01-10,Wolfcamp A,6818.89,39965.12,2086.67,1689.0,5861.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-02-09,Wolfcamp A,6641.09,39184.3,2040.42,1655.0,5900.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-03-11,Wolfcamp A,6730.43,39976.16,2076.14,1623.0,5940.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-04-10,Wolfcamp A,6581.59,39351.0,2038.32,1591.0,5979.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-05-10,Wolfcamp A,6222.16,37446.74,1934.65,1559.0,6018.0,24
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-06-09,Wolfcamp A,6248.29,37849.76,1950.45,1528.0,6058.0,48
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-07-09,Wolfcamp A,6160.42,37559.82,1930.6,1498.0,6097.0,64
42-260-80680,LOVING_UNIT_229H,Occidental,Loving,2023-08-08,Wolfcamp A,5885.08,36112.58,1851.54,1468.0,6136.0,64
